birth,death,href,name,age,countries,country
1908.0,1967.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Macintyre_Archibald.html,"Macintyre, Archibald",59.0,"['US', 'GB', 'CA', 'NL', 'IN']",United States
1908.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mikhlin.html,Mikhlin,82.0,"['RU', 'IT', 'US', 'BY', 'DE', 'GB', 'KZ', 'NL', 'AR']",Russian Federation
1908.0,1970.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Motzkin.html,Motzkin,62.0,"['US', 'DE', 'RU', 'NL', 'IL', 'GB', 'FR', 'CH']",United States
1908.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pontryagin.html,Pontryagin,80.0,"['RU', 'US', 'TR', 'FR', 'IT', 'UK', 'NL']",Russian Federation
1908.0,2000.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Quine.html,Quine,92.0,"['US', 'CZ', 'GB', 'NL', 'TR', 'PL', 'IM', 'SE', 'JP', 'FR', 'CH', 'DE', 'NO', 'MX']",United States
1908.0,1991.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Reichardt.html,Reichardt,83.0,"['DE', 'US', 'TR', 'NL', 'GR', 'PL', 'BE', 'UK']",Germany
1908.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Righini.html,Righini,70.0,"['IT', 'US', 'GB', 'NL', 'FR', 'RU', 'SE', 'CA', 'BR']",Italy
1908.0,1956.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schmid.html,Schmid,48.0,"['DE', 'US', 'NL']",Germany
1908.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schubert_Hans.html,"Schubert, Hans",79.0,"['DE', 'US', 'BE', 'GB', 'NL', 'DK', 'FR', 'SE']",Germany
1908.0,1989.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Sobolev.html,Sobolev,81.0,"['RU', 'US', 'GB', 'FR', 'NL']",Russian Federation
1908.0,1974.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Stark.html,Stark,66.0,"['PL', 'DE', 'US', 'UA', 'NL', 'GB', 'UK']",Poland
1908.0,1994.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Todd.html,Todd,86.0,"['GB', 'US', 'NL', 'CA']",United Kingdom
1908.0,1981.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Vagner.html,Vagner,73.0,"['RU', 'US', 'BY', 'NL', 'DE', 'GB', 'TR', 'UA', 'IT']",Russian Federation
1908.0,1942.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Van_Kampen.html,Van Kampen,34.0,"['NL', 'US', 'TR', 'RU', 'BE', 'DE']",Netherlands
1908.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zygalski.html,Zygalski,70.0,"['DE', 'PL', 'FR', 'US', 'GB', 'ES', 'DZ', 'IT', 'PT', 'CA', 'RO', 'BE', 'NL', 'IN', 'GR', 'RU', 'NO', 'UK']",Germany
1909.0,1974.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Alexander_Hugh.html,"Alexander, Hugh",65.0,"['GB', 'IE', 'US', 'UK', 'NL', 'AR', 'RU']",United Kingdom
1909.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bachmann_Friedrich.html,"Bachmann, Friedrich",73.0,"['DE', 'US', 'GB', 'NL', 'UK']",Germany
1909.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Black.html,Black,79.0,"['US', 'AZ', 'GB', 'FR', 'NL', 'UK']",United States
1909.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bogolyubov.html,Bogolyubov,83.0,"['RU', 'UA', 'US', 'DE', 'KZ', 'NL', 'GB', 'PL', 'UK']",Russian Federation
1909.0,1984.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Chevalley.html,Chevalley,75.0,"['FR', 'US', 'TR', 'ZA', 'DE', 'NL']",France
1909.0,1980.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cochran.html,Cochran,71.0,"['GB', 'US', 'NL', 'BR']",United Kingdom
1909.0,1954.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Conforto.html,Conforto,45.0,"['IT', 'DE', 'US', 'AT', 'FR', 'PL', 'CH', 'NL', 'TR', 'IN', 'GB']",Italy
1909.0,1993.0,http://www-groups.dcs.st-and.ac.uk/Biographies/David.html,David,84.0,"['PA', 'US', 'GB', 'IT', 'NL', 'TR', 'DE']",Panama
1909.0,1945.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gentzen.html,Gentzen,36.0,"['DE', 'US', 'CZ', 'NL', 'NO', 'TR', 'FR', 'RU']",Germany
1909.0,2001.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gyires.html,Gyires,92.0,"['HU', 'US', 'HR', 'GB', 'JO', 'SK', 'DE', 'NL']",Hungary
1909.0,1979.0,http://www-groups.dcs.st-and.ac.uk/Biographies/James_Ralph.html,"James, Ralph",70.0,"['US', 'CA', 'GB', 'NL']",United States
1909.0,1994.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kleene.html,Kleene,85.0,"['US', 'GB', 'NL', 'FR', 'CA', 'UK']",United States
1909.0,2005.0,http://www-groups.dcs.st-and.ac.uk/Biographies/MacLane.html,Mac Lane,96.0,"['US', 'DE', 'GB', 'TR', 'NL', 'RU', 'UK']",United States
1909.0,1967.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Malcev.html,Malcev,58.0,"['RU', 'US', 'TR', 'NL', 'RO', 'UK']",Russian Federation
1909.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Montgomery.html,Montgomery,83.0,"['US', 'GB', 'NL', 'TM', 'CZ']",United States
1909.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Naimark.html,Naimark,69.0,"['RU', 'US', 'UA', 'DE', 'CA', 'NL', 'UZ', 'UK']",Russian Federation
1909.0,2002.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Neumann_Bernhard.html,"Neumann, Bernhard",93.0,"['GB', 'DE', 'US', 'AU', 'NZ', 'NL', 'FR']",United Kingdom
1909.0,1991.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Penney.html,Penney,82.0,"['GB', 'GI', 'US', 'NL']",United Kingdom
1909.0,2003.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Romberg.html,Romberg,94.0,"['DE', 'US', 'NO', 'CZ', 'UA', 'SE', 'AT', 'NL', 'PL', 'TR']",Germany
1909.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Stiefel.html,Stiefel,69.0,"['US', 'DE', 'CH', 'SZ', 'GB', 'UK', 'NL', 'FR', 'NO']",United States
1909.0,2000.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Theilheimer.html,Theilheimer,91.0,"['US', 'DE', 'GB', 'LT', 'PA', 'BR', 'AR', 'NL', 'CA', 'ZA']",United States
1909.0,1984.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ulam.html,Ulam,75.0,"['US', 'ES', 'PL', 'GB', 'UA', 'MC', 'BR', 'FR', 'NL', 'PH', 'CH', 'DE']",United States
1909.0,1969.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Varga_Otto.html,"Varga, Otto",60.0,"['HU', 'CZ', 'DE', 'US', 'SK', 'AT', 'GB', 'PL', 'RO', 'NL', 'HR']",Hungary
1909.0,2001.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Walker_Arthur.html,"Walker, Arthur",92.0,"['US', 'GB', 'NL', 'BG']",United States
1909.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Weise.html,Weise,81.0,"['DE', 'US', 'NL']",Germany
1910.0,1997.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Arf.html,Arf,87.0,"['TR', 'US', 'FR', 'GR', 'JO', 'JP', 'DE', 'RS', 'BG', 'ME', 'BE', 'NL']",Turkey
1910.0,2002.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bartlett.html,Bartlett,92.0,"['US', 'GB', 'NL', 'TR']",United States
1910.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cesari.html,Cesari,80.0,"['IT', 'US', 'UY', 'DE', 'GB', 'NL']",Italy
1910.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Chandrasekhar.html,Chandrasekhar,85.0,"['US', 'IN', 'GB', 'PK', 'NL', 'DE']",United States
1910.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Collatz.html,Collatz,80.0,"['DE', 'US', 'BG', 'IT', 'UK', 'NL', 'CZ', 'AT', 'GB']",Germany
1910.0,1974.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Coulson.html,Coulson,64.0,"['GB', 'US', 'NL', 'FR', 'GR']",United Kingdom
1910.0,2004.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Doob.html,Doob,94.0,"['US', 'GB', 'FR', 'LU', 'NL', 'TR', 'AU', 'CA']",United States
1910.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Efimov.html,Efimov,72.0,"['RU', 'US', 'DE', 'JO', 'UZ', 'UK', 'KZ', 'PL', 'NL', 'GB', 'ES', 'FR']",Russian Federation
1910.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fogels.html,Fogels,75.0,"['LV', 'US', 'GB', 'RU', 'EE', 'LT', 'NL', 'DE']",Latvia
1910.0,1990.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hall_Marshall.html,"Hall, Marshall",80.0,"['US', 'GB', 'DE', 'JP', 'NL', 'IL', 'CA']",United States
1910.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hellman.html,Hellman,63.0,"['US', 'GB', 'ES', 'NL', 'IL', 'UK']",United States
1910.0,1970.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hsu.html,Hsu,60.0,"['US', 'CN', 'GB', 'DE', 'NL', 'JP']",United States
1910.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hua.html,Hua,75.0,"['CN', 'US', 'GB', 'JP', 'RU', 'DE', 'UK', 'FR', 'DO', 'SG', 'NL']",China
1910.0,1999.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jacobson.html,Jacobson,89.0,"['US', 'JO', 'DE', 'PL', 'NL', 'FR', 'JP', 'IE', 'GB', 'IT']",United States
1910.0,1994.0,http://www-groups.dcs.st-and.ac.uk/Biographies/John.html,John,84.0,"['US', 'DE', 'GB', 'NL', 'IT', 'CA']",United States
1910.0,1999.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jones_Burton.html,"Jones, Burton",89.0,"['US', 'NL']",United States
1910.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Koopmans.html,Koopmans,75.0,"['US', 'NL', 'DE', 'GB', 'FR', 'NO', 'GR']",United States
1910.0,2006.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Lorentz_George.html,"Lorentz, George",96.0,"['US', 'ZA', 'RU', 'DE', 'CA', 'PL', 'FR', 'GE', 'IS', 'NL', 'UA', 'TM', 'GB', 'UK']",United States
1910.0,1960.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Macintyre.html,Macintyre,50.0,"['US', 'GB', 'DE', 'UK', 'NL']",United States
1910.0,1940.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Marcinkiewicz.html,Marcinkiewicz,30.0,"['PL', 'FR', 'US', 'LT', 'UA', 'NL', 'GB', 'RU']",Poland
1910.0,1989.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mohr_Ernst.html,"Mohr, Ernst",79.0,"['DE', 'US', 'CZ', 'PL', 'NL', 'RU']",Germany
1910.0,1998.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pedoe.html,Pedoe,88.0,"['GB', 'US', 'JP', 'SD', 'SG', 'PL', 'CA', 'TR', 'UK', 'EG', 'AU', 'NL', 'RU', 'FR', 'DE', 'IT', 'MY']",United Kingdom
1910.0,1984.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pisot.html,Pisot,74.0,"['FR', 'DE', 'US', 'IN', 'NL', 'GB', 'TR', 'PL', 'BE', 'CA', 'IT']",France
1910.0,1971.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Steenrod.html,Steenrod,61.0,"['US', 'NL', 'GB', 'CZ']",United States
1910.0,1976.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Turan.html,Turan,66.0,"['HU', 'US', 'DE', 'RU', 'FR', 'IT', 'PL', 'DK', 'NL', 'AR', 'ZA', 'TR', 'CZ', 'UK', 'CN', 'AT']",Hungary
1910.0,2001.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wielandt.html,Wielandt,91.0,"['US', 'DE', 'BR', 'NL']",United States
1910.0,1981.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wolfowitz.html,Wolfowitz,71.0,"['US', 'DE', 'PL', 'IL', 'GB', 'NL', 'CU', 'FR']",United States
1910.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zuse.html,Zuse,85.0,"['DE', 'US', 'GB', 'CH', 'FR', 'NL', 'TR', 'RU']",Germany
1911.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Arins.html,Arins,76.0,"['LV', 'RU', 'US', 'DE', 'EE', 'LT', 'NL', 'GB']",Latvia
1911.0,1962.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Behrend.html,Behrend,51.0,"['DE', 'US', 'AU', 'GB', 'CZ', 'NL', 'CA', 'TR']",Germany
1911.0,1996.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Birkhoff_Garrett.html,"Birkhoff, Garrett",85.0,"['US', 'GB', 'TR', 'NL', 'DE', 'ES', 'CA']",United States
1911.0,2004.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Chern.html,Chern,93.0,"['US', 'CN', 'HK', 'FR', 'DE', 'GB', 'IN', 'PA', 'JP', 'NL', 'ZA', 'IT', 'BR', 'RU']",United States
1911.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Chow.html,Chow,84.0,"['US', 'CN', 'TR', 'DE', 'JP', 'NL', 'GB']",United States
1911.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fuchs_Klaus.html,"Fuchs, Klaus",77.0,"['NL', 'GB', 'DE', 'RU', 'US', 'FR', 'PL', 'CA', 'CI', 'UY']",Netherlands
1911.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gattegno.html,Gattegno,77.0,"['EG', 'FR', 'US', 'GB', 'CA', 'UK', 'CH', 'ZA', 'ES', 'BE', 'DE', 'DK', 'ET', 'NL', 'AR']",Egypt
1911.0,1994.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gelbart.html,Gelbart,83.0,"['US', 'SK', 'IL', 'PA', 'AU', 'CA', 'PL', 'RU', 'NL', 'TR', 'CZ']",United States
1911.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Grinbergs.html,Grinbergs,71.0,"['LV', 'US', 'RU', 'FR', 'DE', 'EE', 'LT', 'GE', 'NL', 'GB']",Latvia
1911.0,1998.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Hahn_Wolfgang.html,"Hahn, Wolfgang",87.0,"['DE', 'US', 'AT', 'IN', 'NO', 'TR', 'IT', 'NL', 'CZ', 'UK']",Germany
1911.0,1986.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Jarden.html,Jarden,75.0,"['BY', 'IL', 'NL', 'US']",Belarus
1911.0,2004.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kakutani.html,Kakutani,93.0,"['US', 'JP', 'DE', 'TR', 'MG', 'NL', 'SE']",United States
1911.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Keldysh_Mstislav.html,"Keldysh, Mstislav",67.0,"['RU', 'LV', 'US', 'GB', 'DE', 'NL', 'TR', 'PL', 'FR', 'CZ', 'RO', 'BG', 'HU']",Russian Federation
1911.0,2009.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ledermann.html,Ledermann,98.0,"['DE', 'GB', 'US', 'JO', 'NL', 'GR', 'FR']",Germany
1911.0,1999.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Martinelli.html,Martinelli,88.0,"['IT', 'US', 'JO', 'TR', 'NL', 'DE', 'FR']",Italy
1911.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Robinson_Raphael.html,"Robinson, Raphael",84.0,"['US', 'BR', 'NL', 'TR']",United States
1911.0,2001.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Santalo.html,Santalo,90.0,"['ES', 'AR', 'US', 'DE', 'FR', 'PT', 'IT', 'GB', 'PH', 'CN', 'NL', 'BR', 'VE', 'TR', 'UK', 'RU']",Spain
1911.0,1977.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schatten.html,Schatten,66.0,"['US', 'UA', 'GE', 'PL', 'NL', 'GB']",United States
1911.0,1997.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schiffer.html,Schiffer,86.0,"['DE', 'US', 'FI', 'IL', 'GB', 'ZA', 'HU', 'NL']",Germany
1911.0,1988.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Schneider.html,Schneider,77.0,"['DE', 'US', 'FR', 'GB', 'NL', 'NO', 'TR', 'IN']",Germany
1911.0,2005.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Szekeres.html,Szekeres,94.0,"['AU', 'CN', 'US', 'ZA', 'HU', 'JP', 'DE', 'IT', 'NL', 'GB']",Australia
1911.0,2007.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Todd_John.html,"Todd, John",96.0,"['US', 'GB', 'IE', 'DE', 'IT', 'PL', 'NL', 'NO', 'MA']",United States
1911.0,1991.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Witt.html,Witt,80.0,"['DE', 'US', 'CN', 'IE', 'DK', 'ES', 'NL', 'GB', 'IT', 'RU']",Germany
1912.0,1999.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Aleksandrov_Aleksandr.html,"Aleksandrov, Aleksandr",87.0,"['RU', 'US', 'NL', 'TR']",Russian Federation
1912.0,2006.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Artzy.html,Artzy,94.0,"['IL', 'US', 'GB', 'DE', 'RU', 'UK', 'NL']",Israel
1912.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Boas.html,Boas,80.0,"['US', 'GB', 'UK', 'TM', 'DE', 'GR', 'RU', 'NL', 'ZW', 'BR', 'FR', 'IN']",United States
1912.0,2000.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Champernowne.html,Champernowne,88.0,"['GB', 'US', 'NL', 'CZ', 'DE']",United Kingdom
1912.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Chernikov.html,Chernikov,75.0,"['RU', 'US', 'NL', 'DE']",Russian Federation
1912.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Dowker.html,Dowker,70.0,"['US', 'GB', 'CA', 'RU', 'NL', 'IL', 'LY', 'EG', 'CZ']",United States
1912.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Eichler.html,Eichler,80.0,"['US', 'DE', 'CH', 'GB', 'SK', 'NL', 'BE', 'UK']",United States
1912.0,1995.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gnedenko.html,Gnedenko,83.0,"['RU', 'US', 'UA', 'DE', 'NL', 'CZ', 'TR', 'UK']",Russian Federation
1912.0,1985.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Goodstein.html,Goodstein,73.0,"['GB', 'US', 'NL']",United Kingdom
1912.0,1989.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Grosswald.html,Grosswald,77.0,"['US', 'RO', 'FR', 'DE', 'CU', 'IL', 'BR', 'ES', 'PR', 'NL', 'UK']",United States
1912.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Guinand.html,Guinand,75.0,"['US', 'GB', 'AU', 'CA', 'NL']",United States
1912.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Iacob.html,Iacob,80.0,"['RO', 'US', 'HU', 'FR', 'GB', 'NL']",Romania
1912.0,1986.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Kantorovich.html,Kantorovich,74.0,"['RU', 'US', 'SG', 'GB', 'FR', 'NL', 'BY', 'JP', 'MX', 'IE', 'TR', 'PL', 'FI', 'DE', 'HU']",Russian Federation
1912.0,1975.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Levinson.html,Levinson,63.0,"['US', 'GB', 'ES', 'SK', 'IM', 'FR', 'DE', 'RU', 'NL']",United States
1912.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Magiros.html,Magiros,70.0,"['US', 'GR', 'NL']",United States
1912.0,1982.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Miranda.html,Miranda,70.0,"['US', 'IT', 'FR', 'DE', 'PL', 'GR', 'NL', 'RU', 'UK']",United States
1912.0,1964.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Nakayama.html,Nakayama,52.0,"['JP', 'US', 'DE', 'CA', 'NL', 'GB', 'CN']",Japan
1912.0,2014.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Ollerenshaw.html,Ollerenshaw,102.0,"['GB', 'JP', 'US', 'AT', 'DE', 'IT', 'RU', 'IN', 'MT', 'NL']",United Kingdom
1912.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Sasaki.html,Sasaki,75.0,"['JP', 'US', 'GB', 'NL', 'CZ']",Japan
1912.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Slater.html,Slater,61.0,"['US', 'GB', 'PL', 'NL', 'TR']",United States
1912.0,2002.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Smithies.html,Smithies,90.0,"['GB', 'NZ', 'US', 'NL', 'TM']",United Kingdom
1912.0,2001.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Spencer.html,Spencer,89.0,"['US', 'BR', 'IN', 'ES', 'GB', 'FR', 'NL', 'TM', 'TR']",United States
1912.0,1967.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Sunyer.html,Sunyer,55.0,"['ES', 'US', 'FR', 'NL', 'GB', 'IT']",Spain
1912.0,1954.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Turing.html,Turing,42.0,"['GB', 'US', 'DE', 'IN', 'GR', 'NL', 'TR', 'UK']",United Kingdom
1912.0,1993.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Yano.html,Yano,81.0,"['US', 'JP', 'GB', 'FR', 'IT', 'NL', 'HK', 'TR', 'DE', 'CA', 'SE', 'KR', 'FI', 'UK']",United States
1912.0,1991.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zassenhaus.html,Zassenhaus,79.0,"['US', 'DE', 'CA', 'GB', 'JO', 'NL']",United States
1913.0,2000.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cannell.html,Cannell,87.0,"['US', 'GB', 'FR', 'UK', 'NL']",United States
1913.0,2014.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Castelnuovo_Emma.html,"Castelnuovo, Emma",101.0,"['IT', 'US', 'FR', 'NL', 'GB', 'SE', 'DE', 'NE', 'IN', 'BR', 'ES', 'NO', 'UK']",Italy
1913.0,1992.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Corominas.html,Corominas,79.0,"['ES', 'FR', 'AR', 'US', 'CL', 'VE', 'CA', 'DE', 'PL', 'IT', 'MX', 'DO', 'NL', 'GB', 'BR']",Spain
1913.0,2007.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Cotlar.html,Cotlar,94.0,"['AR', 'US', 'VE', 'UY', 'UA', 'CH', 'FR', 'RU', 'GB', 'IT', 'IL', 'UK', 'NL', 'NG', 'ZA']",Argentina
1913.0,1998.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Eilenberg.html,Eilenberg,85.0,"['US', 'PL', 'FR', 'GB', 'NL', 'CZ', 'TR', 'UK', 'IN']",United States
1913.0,1996.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Erdos.html,Erdos,83.0,"['US', 'HU', 'GB', 'RU', 'UK', 'PL', 'DE', 'AT', 'CN', 'IL', 'NL', 'TR', 'RO', 'CZ', 'CA', 'AU']",United States
1913.0,2001.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Faedo.html,Faedo,88.0,"['IT', 'US', 'FR', 'DE', 'GB', 'NL', 'IN', 'TR']",Italy
1913.0,1973.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Fox_Ralph.html,"Fox, Ralph",60.0,"['US', 'JP', 'GB', 'MX', 'NL', 'PL', 'ZA', 'SE', 'CA', 'RU']",United States
1913.0,2009.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Gelfand.html,Gelfand,96.0,"['RU', 'US', 'UA', 'LU', 'NL', 'GB', 'IE']",Russian Federation
1913.0,2004.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Goldstine.html,Goldstine,91.0,"['US', 'GB', 'NL', 'CZ', 'JP']",United States
1913.0,1987.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mikusinski.html,Mikusinski,74.0,"['PL', 'US', 'AT', 'DE', 'LT', 'UA', 'UK', 'RU', 'NL', 'GH', 'SE']",Poland
1913.0,1975.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Mostowski.html,Mostowski,62.0,"['US', 'PL', 'CA', 'FI', 'GB', 'DE', 'UA', 'AT', 'NL', 'TR']",United States
1913.0,1968.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Pompilj.html,Pompilj,55.0,"['IT', 'US', 'IN', 'DE', 'NL', 'GB', 'UK']",Italy
1913.0,2008.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Rios.html,Rios,95.0,"['ES', 'US', 'NG', 'DE', 'AR', 'PE', 'PA', 'GB', 'CO', 'NL', 'IN', 'VE', 'IT', 'UK', 'FR']",Spain
1913.0,1998.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Silva_Dias.html,Silva Dias,85.0,"['US', 'BR', 'RE', 'NL', 'ME', 'IT']",United States
1913.0,1943.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Teichmuller.html,Teichmuller,30.0,"['DE', 'US', 'RU', 'GB', 'NO', 'NL', 'CZ', 'UA']",Germany
1913.0,2009.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wales.html,Wales,96.0,"['CA', 'US', 'GB', 'IE', 'ZA', 'NL']",Canada
1913.0,2009.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Wylie.html,Wylie,96.0,"['US', 'GB', 'NL', 'FR', 'CZ', 'DE', 'GR']",United States
1913.0,2003.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Zaanen.html,Zaanen,90.0,"['NL', 'US', 'DE', 'ID']",Netherlands
1914.0,1999.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Abellanas.html,Abellanas,85.0,"['ES', 'DE', 'TR', 'US', 'JO', 'IT', 'RU', 'BR', 'GB', 'NL', 'NG', 'PH', 'UK']",Spain
1914.0,1984.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Baiada.html,Baiada,70.0,"['US', 'IT', 'TN', 'IN', 'NL', 'GB']",United States
1914.0,1978.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Begle.html,Begle,64.0,"['US', 'NL', 'GB', 'IM']",United States
1914.0,1993.0,http://www-groups.dcs.st-and.ac.uk/Biographies/Bers.html,Bers,79.0,"['US', 'LV', 'PH', 'CZ', 'RU', 'FR', 'DE', 'NL', 'GB', 'CU', 'NI', 'IR', 'SY', 'IL', 'FI']",United States
